dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,21.470733,19.001364,34.408312,6.574686,-3.061209,1.128015,1.313578
0.020000,21.504478,19.127196,34.538591,6.513907,-3.038930,1.113925,1.303982
0.020000,21.539105,19.251535,34.667662,6.453568,-3.016986,1.097209,1.294378
0.020000,21.574593,19.374386,34.795535,6.393659,-2.995427,1.077967,1.284771
0.020000,21.610918,19.495750,34.922219,6.334173,-2.974301,1.056278,1.275169
0.020000,21.648056,19.615631,35.047721,6.275100,-2.953656,1.032280,1.265579
0.020000,21.685983,19.734033,35.172049,6.216429,-2.933533,1.006114,1.256008
0.020000,21.724675,19.850961,35.295212,6.158150,-2.913975,0.977906,1.246463
0.020000,21.764104,19.966419,35.417217,6.100249,-2.895018,0.947833,1.236950
0.020000,21.804245,20.080412,35.538071,6.042715,-2.876696,0.916107,1.227475
0.020000,21.850094,20.207908,35.673561,6.774482,36.588344,1973.252034,1.231622
0.020000,21.899804,20.353904,35.827788,7.711328,46.842261,512.695843,1.252848
0.020000,21.944520,20.493653,35.974516,7.336431,-18.744838,-3279.354948,1.268662
0.020000,21.985333,20.627315,36.114271,6.987715,-17.435816,65.451093,1.279516
0.020000,22.023137,20.755018,36.247452,6.659051,-16.433156,50.132983,1.285754
0.020000,22.058664,20.876839,36.374347,6.344785,-15.713335,35.991079,1.287622
0.020000,22.092509,20.992796,36.495142,6.039760,-15.251214,23.106044,1.285281
0.020000,22.125154,21.102842,36.609928,5.739293,-15.023375,11.391913,1.278807
0.020000,22.156979,21.206865,36.718711,5.439118,-15.008755,0.731038,1.268206
0.020000,22.188267,21.304690,36.821418,5.135367,-15.187521,-8.938298,1.253418
0.020000,22.219211,21.396086,36.917910,4.824596,-15.538577,-17.552827,1.234321
0.020000,22.249907,21.480772,37.007988,4.503882,-16.035700,-24.856134,1.210746
0.020000,22.280352,21.558439,37.091408,4.171038,-16.642172,-30.323590,1.182482
0.020000,22.310440,21.628773,37.167908,3.824961,-17.303858,-33.084329,1.149305
0.020000,22.339960,21.691496,37.237230,3.466139,-17.941130,-31.863603,1.110994
0.020000,22.368605,21.746422,37.299177,3.097316,-18.441112,-24.999092,1.067379
0.020000,22.396004,21.793516,37.353662,2.724245,-18.653573,-10.623057,1.018385
0.020000,22.421768,21.832977,37.400788,2.356322,-18.396140,12.871671,0.964102
0.020000,22.445579,21.865286,37.440924,2.006801,-17.476040,46.004978,0.904845
0.020000,22.467291,21.891246,37.474767,1.692132,-15.733469,87.128565,0.841212
0.020000,22.487037,21.911939,37.503368,1.430081,-13.102528,131.547048,0.774106
0.020000,22.505297,21.928621,37.528102,1.236683,-9.669944,171.629205,0.704706
0.020000,22.522898,21.942564,37.550556,1.122711,-5.698597,198.567325,0.634375
0.020000,22.540914,21.954871,37.572375,1.090943,-1.588382,205.510773,0.564525
0.020000,22.560508,21.966349,37.595083,1.135386,2.222131,190.525631,0.496464
0.020000,22.582747,21.977451,37.619939,1.242821,5.371771,157.482030,0.431273
0.020000,22.608467,21.988311,37.647858,1.395956,7.656776,114.250259,0.369738
0.020000,22.638198,21.998832,37.679396,1.576873,9.045812,69.451768,0.312335
0.020000,22.672165,22.008781,37.714789,1.769676,9.640139,29.716362,0.259268
0.020000,22.710332,22.017885,37.754027,1.961901,9.611262,-1.443859,0.210527
0.020000,22.752475,22.025885,37.796923,2.144807,9.145314,-23.297391,0.165952
0.020000,22.798249,22.032573,37.843183,2.312962,8.407758,-36.877795,0.125289
0.020000,22.847241,22.037800,37.892453,2.463527,7.528219,-43.976939,0.088238
0.020000,22.899021,22.041481,37.944363,2.595507,6.599031,-46.459390,0.054478
0.020000,22.953162,22.043580,37.998546,2.709121,5.680683,-45.917446,0.023694
0.020000,23.022113,22.044199,38.067500,3.447688,36.928355,1562.383641,0.006642
0.020000,23.153279,22.047562,38.198708,6.560437,155.637472,5935.455831,0.044033
0.020000,23.276589,22.054998,38.322242,6.176685,-19.187623,-8741.254743,0.075860
0.020000,23.392535,22.065403,38.438654,5.820613,-17.803589,69.201709,0.102598
0.020000,23.501644,22.077886,38.548475,5.491051,-16.478093,66.274771,0.124704
0.020000,23.604429,22.091732,38.652188,5.185658,-15.269680,60.420647,0.142593
0.020000,23.701362,22.106367,38.750220,4.901578,-14.203996,53.284211,0.156631
0.020000,23.792863,22.121333,38.842937,4.635843,-13.286728,45.863417,0.167133
0.020000,23.879296,22.136256,38.930649,4.385595,-12.512408,38.716007,0.174364
0.020000,23.960968,22.150838,39.013613,4.148196,-11.869967,32.122042,0.178547
0.020000,24.038135,22.164835,39.092038,3.921275,-11.346012,26.197717,0.179859
0.020000,24.111002,22.178048,39.166093,3.702743,-10.926613,20.969968,0.178447
0.020000,24.179730,22.190318,39.235909,3.490780,-10.598150,16.423138,0.174422
0.020000,24.244445,22.201519,39.301585,3.283828,-10.347604,12.527315,0.167870
0.020000,24.305234,22.211555,39.363197,3.080578,-10.162503,9.255061,0.158855
0.020000,24.362156,22.220356,39.420796,2.879964,-10.030683,6.591004,0.147423
0.020000,24.415249,22.227881,39.474419,2.681166,-9.939944,4.536954,0.133604
0.020000,24.464529,22.234114,39.524092,2.483612,-9.877665,3.113948,0.117420
0.020000,24.510000,22.239067,39.569832,2.287004,-9.830430,2.361757,0.098887
0.020000,24.551662,22.242776,39.611658,2.091329,-9.783715,2.335712,0.078022
0.020000,24.589515,22.245309,39.649596,1.896895,-9.721708,3.100355,0.054844
0.020000,24.623571,22.246759,39.683683,1.704349,-9.627325,4.719173,0.029388
0.020000,24.653861,22.247244,39.713977,1.514698,-9.482527,7.239897,0.001702
0.020000,24.680445,22.246907,39.740563,1.329318,-9.269019,10.675411,6.255044
0.020000,24.703422,22.245906,39.763562,1.149930,-8.969387,14.981586,6.223149
0.020000,24.722936,22.244414,39.783133,0.978556,-8.568686,20.035061,6.189337
0.020000,24.739184,22.242604,39.799482,0.817429,-8.056365,25.616051,6.153786
0.020000,24.752417,22.240643,39.812859,0.668863,-7.428309,31.402796,6.116710
0.020000,24.762937,22.238676,39.823561,0.535090,-6.688624,36.984222,6.078364
0.020000,24.771090,22.236822,39.831922,0.418076,-5.850726,41.894931,6.039035
0.020000,24.777257,22.235161,39.838309,0.319330,-4.937304,45.671074,5.999037
0.020000,24.781833,22.233729,39.843104,0.239751,-3.978932,47.918622,5.958699
0.020000,24.785213,22.232519,39.846694,0.179524,-3.011349,48.379157,5.918353
0.020000,24.787774,22.231484,39.849456,0.138088,-2.071826,46.976151,5.878322
0.020000,24.789855,22.230544,39.851740,0.114183,-1.195254,43.828566,5.838907
0.020000,24.791751,22.229596,39.853859,0.105969,-0.410700,39.227702,5.800377
0.020000,24.793700,22.228526,39.856083,0.111188,0.260982,33.584119,5.762963
0.020000,24.795886,22.227219,39.858630,0.127352,0.808170,27.359395,5.726853
0.020000,24.798437,22.225569,39.861668,0.151915,1.228163,20.999642,5.692190
0.020000,24.801432,22.223484,39.865317,0.182432,1.525848,14.884233,5.659078
0.020000,24.804906,22.220895,39.869650,0.216667,1.711777,9.296477,5.627580
